LINKED_LAYER_NO,LINKED_SHRP_ID,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,LOC_NO,SAMPLE_NO,CONSTRUCTION_NO,VISUAL_CLASS
1,1056,1056,48,1,1,2,TP1,BS55,2,102
1,1056,1056,48,1,1,1,BA*,BS**,2,108
2,1056,1056,48,2,1,1,BA*,BG**,2,215
1,1069,1069,48,1,1,2,TP1,BS55,1,103
1,1076,1076,48,1,1,1,BA*,BS**,1,214
3,0210,0202,37,3,5,2,BAX02,BGX02,1,303
3,0210,0204,37,3,1,1,B9,BG09,1,302
1,0211,0206,37,1,1,1,B3,BS03,1,117
1,0211,0207,37,1,1,1,B4,BS**,1,214
1,0211,0212,37,1,1,1,B5,BS05,1,101
2,0211,0202,37,2,5,2,BAX06,BGX06,1,309
3,0211,0201,37,3,1,2,B7,BG07,1,302
3,0211,0201,37,3,5,2,BAX01,BGX01,1,303
3,0211,0202,37,3,5,2,BAX02,BGX02,1,303
1,0212,0207,37,1,1,1,B4,BS04,1,145
1,0212,0207,37,1,1,3,A12,TS12,1,202
1,0212,0207,37,1,1,8,A11,TS11,1,214
1,0212,0207,37,1,1,1,B4,BS**,1,214
1,0212,0208,37,1,1,3,A18,TS18,1,145
1,0259,0205,37,1,5,2,BAX10,BSX10,1,145
1,0260,0206,37,1,1,3,A7,TS07,1,145
1,0260,0207,37,1,1,3,A12,TS12,1,202
1,0260,0212,37,1,1,8,A14,TS14,1,109
1,0859,0802,37,1,1,2,B2,BS02,1,204
2,1024,1024,37,2,1,1,BX01,BGX01,1,304
2,1352,1352,37,2,1,2,TPX02,BGX02,1,303
1,1645,1645,37,1,1,2,TP1,BS55,1,306
2,1801,1801,37,2,1,2,TP1,BG55,1,308
1,1992,1992,37,1,1,2,BX03,BSX03,1,215
2,2819,2819,37,2,1,1,BX01,BGX01,1,307
2,5037,5037,37,2,1,2,BX03,BGX03,1,308
1,0213,0219,38,1,1,2,B6,BS06,1,103
2,0214,0214,38,2,1,2,B3,BG03,1,102
2,0214,0220,38,2,1,2,B5,BG05,1,103
2,0214,0224,38,2,1,2,B8,BG08,1,102
2,0214,0260,38,2,1,2,B1,BG01,1,103
3,0214,0221,38,3,1,3,B13,BG12,1,302
1,0215,0215,38,1,1,2,B2,BS02,1,103
2,0215,0220,38,2,1,2,B5,BG05,1,103
3,0215,0223,38,3,1,3,B12,BG11,1,302
2,0216,0215,38,2,3,2,BAX01,BSX01,5,102
2,0217,0220,38,2,1,2,B5,BG05,1,103
2,0217,0222,38,2,3,2,BAX03,BSX03,4,103
1,0218,0214,38,1,1,2,B3,BS03,1,103
1,0218,0217,38,1,1,2,B04,BS04,1,103
2,0218,0217,38,2,1,2,B04,BG04,1,102
1,0219,0263,38,1,1,2,B7,BS07,1,102
2,A410,3010,32,2,1,2,BA*,BG**,1,302
2,A451,3010,32,2,1,2,BA*,BG**,1,302
2,A452,3010,32,2,1,2,BA*,BG**,1,302
1,A453,3010,32,1,1,1,BA*,BS**,1,265
1,A455,3010,32,1,1,1,BA*,BS**,1,265
1,A457,3010,32,1,1,1,BA*,BS**,1,265
2,A457,3010,32,2,1,2,BA*,BG**,1,302
2,A461,3010,32,2,1,1,BA*,BG**,1,302
1,A462,3010,32,1,1,2,BA*,BS**,1,265
1,A462,3010,32,1,1,1,BA*,BS**,1,265
1,A463,3010,32,1,1,1,BA*,BS**,1,265
2,C330,2027,32,2,1,1,BA*,BG**,1,265
2,1001,1001,33,2,1,2,TP1,BG55,1,308
1,0501,0560,34,1,1,2,BA1,BS03,1,215
2,0501,0508,34,2,3,1,BAX12,BGX12,2,306
1,0502,0560,34,1,1,2,BA1,BS03,1,215
1,0503,0502,34,1,1,2,BA4,BS01,1,214
1,0503,0560,34,1,1,2,BA1,BS03,1,215
2,0503,0505,34,2,1,2,TP1,BG55,1,303
3,0503,0502,34,2,3,1,BAX08,BGX08,4,306
1,0504,0502,34,1,1,2,BA4,BS01,1,214
1,0505,0502,34,1,1,2,BA4,BS01,1,214
1,0505,0503,34,1,1,2,TP2,BS56,1,214
1,0505,0505,34,1,1,2,TP1,BS55,1,215
2,0505,0508,34,2,3,1,BAX12,BGX12,2,306
3,0505,0508,34,3,3,1,BAX07,BGX07,2,306
2,0507,0503,34,2,1,2,TP2,BG56,1,303
1,0508,0502,34,1,1,2,BA4,BS01,1,214
3,0508,0560,34,2,1,2,BA1,BG04,1,308
4,0508,0502,34,3,3,1,BAX05,BGX05,4,308
3,0559,0507,34,3,3,1,BAX01,BGX01,2,308
2,0801,0860,34,2,1,1,B4,BG02,1,303
1,0859,0802,34,1,1,3,B2,BS02,1,204
2,0859,0860,34,2,1,1,B4,BG02,1,303
2,0860,0860,34,2,1,1,B4,BG02,1,303
1,0901,0903,34,1,1,2,A02A03,BS02A03,1,214
2,0901,0961,34,3,1,1,A01A61,BG01A61,1,308
3,0901,0901,34,3,1,2,A02A01,BG02A01,1,308
3,0901,0902,34,3,1,2,A02A02,BG02A02,1,308
3,0901,0962,34,2,1,1,A01A62,BG03A62,1,308
1,0902,0901,34,1,1,1,A01A01,BS01A01,1,214
2,0902,0901,34,2,1,2,A02A01,BG04A01,1,308
2,0902,0961,34,3,1,2,A02A61,BG02A61,1,308
2,0902,0962,34,2,1,1,A01A62,BG03A62,1,308
3,0902,0902,34,3,1,1,A01A02,BG01A02,1,308
3,0902,1011,34,3,1,1,BX01,BGX01,1,308
1,0903,0903,34,1,1,2,A02A03,BS02A03,1,214
2,0903,0901,34,2,1,1,A01A01,BG03A01,1,308
2,0903,0901,34,3,1,2,A02A01,BG02A01,1,308
2,0903,0901,34,3,1,1,A01A01,BG01A01,1,308
3,0903,0901,34,2,1,2,A02A01,BG04A01,1,308
1,0207,0264,39,1,1,2,B9,BS09,1,108
2,A802,A808,29,2,1,3,B8A,BG04,1,303
1,A807,A808,29,1,1,3,A5,TS11,1,103
1,A808,A802,29,1,1,3,A5,TS05,1,103
2,A808,A801,29,2,1,3,B1A,BG01,1,303
2,A808,A808,29,2,1,3,B8A,BG04,1,303
2,B330,1002,29,2,1,1,BX01,BGX01,1,303
1,B350,1002,29,1,1,1,BX02,BSX02,1,267
1,0113,0117,30,1,1,2,B3,BS03,1,214
1,0113,0117,30,1,1,2,B9,BS09,1,214
1,0115,0116,30,1,1,2,B2,BS02,1,214
1,0115,0119,30,1,1,2,B5,BS05,1,214
1,0116,0124,30,1,1,2,B10,BS10,1,214
1,0117,0113,30,1,1,2,B7,BS07,1,214
2,0119,0117,30,2,1,2,B14,BG14,1,304
1,0121,0113,30,1,1,2,B7,BS07,1,214
1,0121,0122,30,1,1,2,B12,BS12,1,204
1,0122,0113,30,1,1,2,B1,BS01,1,261
1,0122,0113,30,1,1,2,B7,BS07,1,214
1,0122,0122,30,1,1,2,B12,BS12,1,204
1,0123,0113,30,1,1,2,B7,BS07,1,214
1,0502,0508,30,1,1,1,TP1,BS93,1,266
2,0502,0506,30,2,1,1,BA*,BG*3,1,261
3,0502,7066,30,3,1,2,TP1,BG91,1,261
1,0503,0502,30,1,1,2,BA*,BS*2,1,267
1,0503,7066,30,1,1,1,BA*,BS**,1,119
2,0503,0504,30,2,3,2,BA268,BG268,3,304
3,0503,0508,30,3,1,1,TP1,BG91,1,255
1,0504,0502,30,1,1,2,BA*,BS*2,1,267
2,0504,0508,30,2,1,1,TP1,BG92,1,255
3,0504,0502,30,3,1,2,BA*,BG*2,1,261
3,0504,0506,30,3,1,1,BA*,BG*1,1,261
2,0505,0502,30,2,1,2,BA*,BG*4,1,261
2,0505,0506,30,2,3,2,BA262,BG262,3,302
2,0505,7066,30,2,1,1,BA*,BG**,1,255
3,0505,0502,30,3,1,2,BA*,BG*2,1,261
3,0505,0506,30,3,1,1,BA*,BG*1,1,261
2,0506,0506,30,2,1,1,BA*,BG*3,1,261
2,0507,0502,30,2,1,2,BA*,BG*4,1,261
2,0508,7066,30,2,1,1,BA*,BG**,1,255
3,0508,7066,30,3,1,2,TP1,BG91,1,261
2,0509,0508,30,2,1,1,TP1,BG92,1,255
2,0509,7066,30,2,1,1,BA*,BG**,1,255
3,0509,0502,30,3,1,2,BA*,BG*2,1,261
1,0560,0502,30,1,1,2,BA*,BS*2,1,267
2,0560,0508,30,2,1,1,TP1,BG92,1,255
3,0560,0506,30,3,1,1,BA*,BG*1,1,261
3,0560,0508,30,3,1,1,TP1,BG91,1,255
1,0561,0504,30,1,3,2,BA268,BS268,3,216
1,0209,0205,39,1,1,2,B4,BS04,1,108
1,0209,0209,39,1,1,2,B5,BS05,1,114
1,0209,0211,39,1,4,2,BAX06,BSX06,1,108
1,0209,0264,39,1,1,2,B9,BS09,1,108
2,0210,0210,39,2,1,1,B20,BG20,1,303
1,0211,0205,39,1,1,2,B4,BS04,1,108
1,0211,0207,39,1,1,1,B7,BS07,1,108
1,0211,0210,39,1,1,2,B2,BS02,1,108
1,0211,0211,39,1,4,2,BAX06,BSX06,1,108
2,0212,0212,39,2,4,2,BA305,BS309,1,108
3,0212,0204,39,3,1,1,B19,BG19,1,303
3,0212,0210,39,2,1,1,B20,BG20,1,303
3,0212,0264,39,2,1,2,B25,BG25,1,304
1,0259,0205,39,1,1,2,B4,BS04,1,108
1,0259,0211,39,1,1,2,B6,BS06,1,108
2,0259,0204,39,2,4,2,BA301,BS301,1,108
3,0259,0209,39,2,1,1,B22,BG22,1,303
1,0260,0202,39,1,1,2,B3,BS03,1,108
1,0260,0262,39,1,1,2,B8,BS08,1,108
3,0260,0204,39,3,1,1,B19,BG19,1,303
3,0260,0209,39,2,1,1,B22,BG22,1,303
1,0261,0202,39,1,1,2,B3,BS03,1,108
1,0261,0210,39,1,1,2,B2,BS02,1,108
1,0261,0211,39,1,4,2,BAX06,BSX06,1,108
1,0261,0262,39,1,1,2,B8,BS08,1,108
1,0262,0207,39,1,1,1,B7,BS07,1,108
1,0262,0211,39,1,4,2,BAX06,BSX06,1,108
1,0263,0205,39,1,1,2,B4,BS04,1,108
1,0263,0209,39,1,1,2,B5,BS05,1,114
1,0263,0211,39,1,4,2,BAX06,BSX06,1,108
1,0263,0262,39,1,1,2,B8,BS08,1,108
2,0263,0209,39,2,1,1,B22,BG22,1,303
2,0263,0264,39,2,1,2,B25,BG25,1,304
1,0264,0264,39,1,1,2,B9,BS09,1,108
2,0264,0204,39,3,1,1,B19,BG19,1,303
1,0265,0204,39,1,4,2,BAX04,BSX04,1,108
1,0265,0210,39,1,1,2,B2,BS02,1,108
3,0265,0203,39,2,1,2,B23,BG23,1,303
1,0810,0810,39,1,1,2,B18,BS18,1,114
3,0810,0809,39,3,1,2,B7,BG07,1,303
1,0903,0902,39,1,3,3,BA16,BS16,1,108
2,5003,5003,39,2,1,2,BX02,BGX02,1,303
1,5010,5010,39,1,1,2,BX01,BSX01,2,137
2,9006,9006,39,2,1,2,BX02,BGX02,1,302
1,9022,9022,39,1,1,2,BX02,BSX02,1,102
1,A410,4018,39,1,1,1,BX01,BSX01,1,265
1,0113,0113,40,1,1,3,A9,TS17,1,145
1,0113,0122,40,1,1,2,B4,BS04,1,216
1,0114,0122,40,1,1,2,B4,BS04,1,216
1,0115,0118,40,1,1,3,A2,TS03,1,102
1,0115,0124,40,1,1,3,A18,TS36,1,102
1,0605,0602,46,1,1,1,BA8,BS08,1,102
1,0606,0602,46,1,1,1,BA8,BS08,1,102
1,0606,0602,46,1,1,1,BA7,BS07,1,102
1,0606,0603,46,1,1,1,BA4,BS04,1,102
1,0607,0602,46,1,1,1,BA9,BS09,1,102
1,0607,0604,46,1,3,2,BAX06,BSX06,4,103
1,0608,0602,46,1,1,1,BA8,BS08,1,102
1,0608,0603,46,1,1,1,BA4,BS04,1,102
1,0661,0602,46,1,1,1,BA9,BS09,1,102
1,0661,0603,46,1,1,1,BA6,BS06,1,102
1,0661,0603,46,1,1,1,BA5,BS05,1,102
1,0803,0803,46,1,1,1,TP1,BS01,1,214
2,0804,0804,46,2,3,2,BAX03,BGX03,1,304
4,0859,0803,46,2,3,1,BAX01,BGX01,1,302
4,0859,0804,46,2,3,2,BAX03,BGX03,1,304
4,0859,0859,46,4,1,1,B3,BG03,1,302
1,3009,3009,46,1,1,1,BA1,BS01,1,114
2,3009,3009,46,2,1,1,BA1,BG01,1,302
1,3010,3010,46,1,1,1,BA1,BS01,1,114
1,3012,3012,46,1,1,1,BA1,BS01,1,114
1,3012,3012,46,1,1,2,TP1,BS55,1,102
2,3012,3012,46,2,1,2,TP1,BG55,1,304
1,3053,3053,46,1,1,1,TP1,BS55,1,145
3,5040,5040,46,3,1,1,BA1,BG01,1,304
2,9197,9197,46,2,1,2,TP1,BG56,2,302
1,A412,6600,46,1,1,2,TP2,BS56,1,103
1,A422,6600,46,1,1,2,TP2,BS56,1,103
1,0601,0602,47,1,1,3,TP1,BS55,2,204
1,0601,0602,47,1,1,1,A1,TS01,2,214
1,0604,0607,47,1,1,1,TP3,BS57,1,114
1,0607,0607,47,1,1,1,A3,TS06,1,216
1,0608,0607,47,1,1,1,TP3,BS57,1,114
1,0662,0607,47,1,1,1,A3,TS05,1,114
2,1023,1023,47,2,1,1,BA*,BG**,1,308
2,1028,1028,47,2,1,1,BA*,BG**,1,308
1,2001,2001,47,1,1,2,TP1,BS55,1,102
1,3101,3101,47,1,1,1,BA*,BS**,1,115
2,3101,3101,47,2,1,2,TP1,BG55,1,308
2,3104,3104,47,2,1,2,TP1,BG55,1,303
2,A310,3101,47,2,1,1,BA*,BG**,1,308
2,A320,3101,47,2,1,1,BA*,BG**,1,308
2,B330,3075,47,2,1,1,BA*,BG**,1,308
1,C310,1023,47,1,1,2,TP1,BS55,1,120
1,C350,1023,47,1,1,2,TP1,BS55,1,120
2,0001,0001,48,2,1,2,TP1,BG55,1,265
1,0113,0162,48,1,1,2,B2,BS02,1,204
2,0113,0114,48,2,6,1,BAX01,BGX01,2,308
3,0113,0117,48,3,1,2,B17,BG17,1,303
1,0114,0117,48,1,1,2,B8,BS08,1,204
1,0114,0119,48,1,1,2,B3,BS03,1,204
1,0114,0167,48,1,1,2,B5,BS05,1,204
3,0114,0120,48,3,6,1,BAX06,BGX06,3,304
1,0115,0119,48,1,1,2,B3,BS03,1,204
1,0115,0123,48,1,1,2,B9,BS09,1,204
2,0115,0120,48,2,6,1,BAX03,BGX03,3,308
1,0116,0113,48,1,1,2,B7,BS07,1,204
1,0116,0121,48,1,1,2,B4,BS04,1,204
1,0116,0164,48,1,1,2,B6,BS06,1,204
1,0117,0113,48,1,1,2,B7,BS07,1,204
2,0117,0114,48,2,6,1,BAX01,BGX01,2,308
2,0118,0114,48,2,6,1,BAX01,BGX01,2,308
3,0118,0114,48,3,6,1,BAX04,BGX04,2,303
3,0118,0121,48,3,6,1,BAX05,BGX05,2,308
3,0119,0119,48,3,1,2,B14,BG14,1,303
1,0120,0113,48,1,1,2,B7,BS07,1,204
1,0120,0167,48,1,1,2,B5,BS05,1,204
2,0120,0121,48,2,6,1,BAX02,BGX02,2,308
3,0120,0114,48,3,6,1,BAX04,BGX04,2,303
1,0122,0113,48,1,1,2,B7,BS07,1,204
1,0122,0117,48,1,1,2,B8,BS08,1,204
1,0122,0162,48,1,1,2,B2,BS02,1,204
2,0122,0120,48,2,6,1,BAX03,BGX03,3,308
1,0124,0162,48,1,1,2,B2,BS02,1,204
2,0124,0114,48,2,6,1,BAX01,BGX01,2,308
3,0160,0161,48,3,1,2,B12,BG12,1,350
1,0161,0162,48,1,1,2,B2,BS02,1,204
1,0161,0167,48,1,1,2,B5,BS05,1,204
2,0161,0114,48,2,6,1,BAX01,BGX01,2,308
2,0161,0120,48,2,6,1,BAX03,BGX03,3,308
1,0164,0116,48,1,1,2,B10,BS10,1,204
1,0164,0117,48,1,1,2,B8,BS08,1,204
1,0164,0162,48,1,1,2,B2,BS02,1,204
2,0164,0121,48,2,6,1,BAX02,BGX02,2,308
3,0165,0164,48,3,1,2,B16,BG16,1,350
1,0167,0123,48,1,1,2,B9,BS09,1,204
2,0167,0114,48,2,6,1,BAX01,BGX01,2,308
2,0903,0903,48,2,1,3,B03A03,BG03A03,1,308
1,1039,1039,48,1,1,2,BA*,BS**,2,103
3,1039,1039,48,3,1,2,BA*,BG**,2,308
2,J351,1122,48,2,1,1,BA*,BG**,1,309
2,K350,9005,48,2,1,2,TP1,BG55,1,307
2,L320,3769,48,2,1,2,TP1,BG55,1,264
1,L340,3769,48,1,1,1,BA*,BS**,1,215
2,L350,3769,48,2,1,1,BA*,BG**,1,264
3,M350,3749,48,3,1,2,TP1,BG55,1,215
3,Q353,3865,48,3,1,1,BA*,BG**,1,308
2,0803,0804,49,2,1,2,B5,BS05,1,217
3,0804,0804,49,3,1,1,B8,BG08,1,304
3,1005,1005,49,3,1,2,TP1,BG91,1,261
2,1007,1007,49,2,1,2,TP1,BG91,1,265
1,0116,0119,40,1,1,3,A10,TS19,1,145
1,0116,0121,40,1,1,3,A15,TS29,1,102
1,0116,0122,40,1,1,2,B4,BS04,1,216
1,0116,0124,40,1,1,3,A18,TS36,1,102
1,0117,0119,40,1,1,3,A10,TS19,1,145
1,0117,0121,40,1,1,3,A14,TS27,1,216
1,0117,0122,40,1,1,2,B4,BS04,1,216
3,0117,0117,40,3,2,2,B8,BG02,1,303
1,0118,0119,40,1,1,3,A10,TS19,1,145
3,0118,0120,40,3,2,2,B9,BG03,1,303
1,0119,0118,40,1,1,3,A2,TS03,1,102
1,0120,0119,40,1,1,3,A12,TS23,1,113
1,0120,0121,40,1,1,3,A14,TS27,1,216
1,0120,0123,40,1,1,2,B6,BS06,1,216
3,0120,0117,40,3,2,2,B8,BG02,1,303
1,0121,0121,40,1,1,3,A13,TS25,1,113
1,0121,0124,40,1,1,3,A18,TS36,1,102
1,0121,0124,40,1,1,3,A16,TS31,1,102
1,0122,0119,40,1,1,3,A12,TS23,1,113
1,0123,0113,40,1,1,3,A7,TS13,1,113
1,0123,0120,40,1,1,2,B5,BS05,1,216
1,0123,0122,40,1,1,2,B4,BS04,1,216
1,0123,0124,40,1,1,3,A16,TS31,1,102
1,0124,0118,40,1,1,3,A2,TS03,1,102
1,0124,0120,40,1,1,2,B5,BS05,1,216
1,0124,0123,40,1,1,2,B6,BS06,1,216
1,0160,0113,40,1,1,3,A9,TS17,1,145
1,0160,0118,40,1,1,3,A2,TS03,1,102
1,0160,0121,40,1,1,3,A14,TS27,1,216
1,0504,0504,40,1,1,1,BA4,BS04,1,217
1,0507,0504,40,1,1,1,BA4,BS04,1,217
1,0508,0502,40,1,1,1,BA1,BS01,1,216
1,0601,0606,40,1,1,1,TP3,BS57,1,101
2,0601,0604,40,2,1,1,TP2,BG56,1,214
1,0602,0603,40,1,4,2,BAX02,BSX02,5,108
1,0603,0602,40,1,4,1,BAX01,BSX01,6,108
1,0606,0604,40,1,1,1,TP2,BS56,1,101
2,0607,0603,40,2,4,2,BAX02,BGX02,5,214
2,0607,0604,40,2,4,2,BAX03,BGX03,4,214
2,0608,0604,40,2,1,1,TP2,BG56,1,214
2,0608,0606,40,2,1,1,TP3,BG57,1,214
1,4088,4088,40,1,1,2,BA*,BS**,1,102
1,4160,4160,40,1,1,1,BA*,BS**,1,103
2,4160,4160,40,2,1,1,BA*,BG**,1,309
1,4161,4161,40,1,1,1,BA*,BS**,2,214
1,A330,4087,40,1,1,2,BA*,BS**,1,114
1,A410,4160,40,1,1,2,BA*,BS**,1,108
2,A420,4160,40,2,1,2,BA*,BG**,1,309
2,A430,4160,40,2,1,1,BA*,BG**,1,309
2,5005,5005,41,2,1,1,BA*,BG**,1,308
2,5021,5021,41,2,1,1,BA*,BG**,1,302
1,5022,5022,41,1,1,2,BA6,BS16,1,114
2,5022,5022,41,2,1,2,BA*,BG**,1,308
1,7018,7018,41,1,1,1,BA*,BS**,1,115
1,7025,7025,41,1,1,2,BA*,BS**,1,267
1,0601,0608,42,1,5,2,BA245,BS245,2,217
2,0601,0603,42,2,3,3,B5,BG05,2,303
2,0602,0662,42,2,3,1,BA508,BG246,2,303
2,0604,0603,42,2,3,3,B5,BG05,2,303
1,0605,0608,42,1,5,2,BA245,BS245,2,217
2,0605,0604,42,2,3,2,BAX01,BGX01,6,304
2,0605,0662,42,2,3,1,BA508,BG246,2,303
1,0606,0608,42,1,5,2,BA244,BS244,2,141
2,0607,0603,42,2,3,3,B5,BG05,2,303
2,0607,0608,42,2,4,3,BA6,BG06,2,303
2,0608,0608,42,2,5,2,BA245,BG245,2,303
1,0659,0608,42,1,5,2,BA244,BS244,2,141
1,0661,0608,42,1,5,2,BA244,BS244,2,141
1,0661,0608,42,1,5,2,BA245,BS245,2,217
2,0661,0604,42,2,3,2,BAX01,BGX01,6,304
2,0662,0603,42,2,3,3,B5,BG05,2,303
2,0662,0662,42,2,3,1,BA508,BG246,2,303
2,1606,1606,42,2,1,2,BX01,BGX01,1,304
1,1608,1608,42,1,1,1,BX02,BSX02,1,217
2,1608,1608,42,2,1,2,TP1,BG55,1,304
1,1610,1610,42,1,1,2,BX03,BSX03,1,254
1,1623,1623,42,1,1,2,BX04,BSX04,1,217
1,1690,1690,42,1,1,2,BX03,BSX03,1,146
1,1691,1691,42,1,1,1,BX04,BSX04,1,265
2,1691,1691,42,2,1,1,BX01,BGX01,1,302
2,5020,5020,42,2,1,2,BX02,BGX02,1,304
1,7025,7025,42,1,1,2,BA5,BS05,1,215
1,A310,1605,42,1,1,1,BX02,BSX02,1,267
1,A320,1605,42,1,1,2,TP1,BS55,1,267
2,A320,1605,42,2,1,2,TP1,BG55,1,304
2,A340,1605,42,2,1,1,BX01,BGX01,1,304
2,A340,1605,42,2,1,2,TP1,BG55,1,304
1,A350,1605,42,1,1,2,TP1,BS55,1,267
2,A430,1690,42,2,1,1,BX01,BGX01,1,304
1,B310,1597,42,1,1,2,TP1,BS55,1,111
2,B330,1597,42,2,1,2,TP1,BG55,1,302
2,B351,1597,42,2,1,1,BX01,BGX01,1,302
1,7401,7401,44,1,1,1,BX01,BSX01,1,253
1,1011,1011,45,1,1,1,BA*,BS**,1,214
2,1024,1024,45,2,1,1,BA*,BG**,1,308
2,1025,1025,45,2,1,2,TP1,BG55,1,261
2,1076,1076,48,2,1,2,TP1,BG55,1,304
3,1092,1092,48,3,1,2,TP1,BG55,2,308
1,1094,1094,48,1,1,2,TP1,BS55,1,267
1,1096,1096,48,1,1,2,TP1,BS55,1,143
1,1111,1111,48,1,1,1,BA*,BS**,1,216
2,1116,1116,48,2,1,2,BA*,BG**,1,308
2,1168,1168,48,2,1,2,TP1,BG55,1,308
1,3003,3003,48,1,1,1,BA*,BS**,1,109
1,3559,3559,48,1,1,1,BA*,BS**,1,214
2,3589,3589,48,2,1,1,BA*,BG**,1,309
1,3609,3609,48,1,1,1,BA*,BS**,1,101
1,3629,3629,48,1,1,2,BA*,BS**,2,214
1,3729,3729,48,1,1,1,BA*,BS**,1,103
1,3739,3739,48,1,1,1,BA*,BS**,1,202
1,3749,3749,48,1,1,1,BA*,BS**,1,216
1,3875,3875,48,1,1,1,BA*,BS**,1,108
1,4142,4142,48,1,1,1,BA*,BS**,1,206
2,4142,4142,48,2,1,1,BA*,BG**,1,309
1,4146,4146,48,1,1,1,BA*,BS**,1,103
1,4152,4152,48,1,1,2,BA*,BS**,1,114
1,5026,5026,48,1,1,2,BA*,BS**,1,103
1,5026,5026,48,1,1,1,BA*,BS**,1,103
1,5283,5283,48,1,1,1,BA*,BS**,1,216
1,5287,5287,48,1,1,1,BA*,BS**,1,120
1,5301,5301,48,1,1,1,BA*,BS**,1,114
2,6160,6160,48,2,1,2,TP1,BG56,1,309
2,6179,6179,48,2,1,2,TP1,BG56,1,309
1,9005,9005,48,1,1,1,BA*,BS**,1,106
1,A310,1094,48,1,1,1,BA*,BS**,1,217
2,A310,1094,48,2,1,2,TP1,BG55,1,303
2,A320,1094,48,2,1,2,TP1,BG55,1,303
1,A503,A507,48,1,3,1,BAX03,BSX03,2,103
2,A503,A504,48,2,3,1,BAX02,BGX02,2,309
1,A504,A503,48,1,3,1,BAX01,BSX01,2,103
1,A505,1069,48,1,1,2,TP1,BS55,1,103
3,A505,A504,48,3,3,1,BAX02,BTX02,2,308
1,A506,A503,48,1,1,2,TP2,BS02,1,103
1,A506,A506,48,1,1,2,TP3,BS03,1,103
3,A506,A507,48,3,3,1,BAX03,BTX03,2,308
1,A507,1069,48,1,1,1,BA*,BS**,1,103
3,A507,A504,48,3,3,1,BAX02,BTX02,2,308
1,A509,A504,48,1,3,1,BAX02,BSX02,2,103
1,A509,A506,48,1,1,2,TP3,BS03,1,103
2,A509,A507,48,2,3,1,BAX03,BGX03,2,309
3,A509,A503,48,3,3,1,BAX01,BTX01,2,308
1,A807,A807,48,1,1,3,A2,TS03,1,216
2,A807,A807,48,2,2,2,B4,BG01,1,303
1,B340,1069,48,1,1,1,BA*,BS**,1,103
1,B410,4143,48,1,1,1,BA*,BS**,1,102
1,B420,4143,48,1,1,2,BA*,BS**,1,102
1,B430,4143,48,1,1,2,BA*,BS**,1,102
2,C410,3589,48,2,1,2,BA*,BG**,1,309
2,D330,2172,48,2,1,1,BA*,BG**,1,309
2,D350,2172,48,2,1,1,BA*,BG**,1,309
1,D410,4152,48,1,1,1,BA*,BS**,1,145
2,E310,1183,48,2,1,2,TP1,BG55,1,309
2,E330,1183,48,2,1,1,BA*,BG**,1,309
2,E351,1183,48,2,1,2,TP1,BG55,1,309
1,E410,4142,48,1,1,2,BA*,BS**,1,216
1,E410,4142,48,1,1,1,BA*,BS**,1,206
2,E420,4142,48,2,1,2,BA*,BG**,1,309
2,E420,4142,48,2,1,1,BA*,BG**,1,309
1,E430,4142,48,1,1,1,BA*,BS**,1,206
2,E430,4142,48,2,1,2,BA*,BG**,1,309
1,F310,3579,48,1,1,2,TP1,BS55,1,114
3,F310,3579,48,3,1,2,TP1,BG55,1,308
3,F340,3579,48,3,1,2,TP1,BG55,1,308
1,F350,3579,48,1,1,2,TP1,BS55,1,114
1,F350,3579,48,1,1,1,BA*,BS**,1,114
2,G330,1169,48,2,1,1,BA*,BG**,1,309
3,H320,1050,48,3,1,1,BA*,BG**,1,303
3,H330,1050,48,3,1,1,BA*,BG**,1,303
1,H350,1050,48,1,1,1,BA*,BS**,1,216
3,H350,1050,48,3,1,1,BA*,BG**,1,303
3,H350,1050,48,3,1,2,TP1,BG55,1,303
1,I330,3559,48,1,1,2,BA*,BS**,1,214
1,J320,1122,48,1,1,1,BA*,BS**,1,204
2,J330,1122,48,2,1,2,TP1,BG56,1,309
2,J340,1122,48,2,1,2,TP1,BG56,1,309
2,0219,0220,38,2,1,2,B5,BG05,1,103
2,0220,0263,38,2,1,2,B7,BG07,1,103
1,0221,0219,38,1,1,2,B6,BS06,1,103
2,0221,0223,38,2,3,2,BAX02,BSX02,4,103
1,0222,0215,38,1,1,2,B2,BS02,1,103
1,0222,0219,38,1,1,2,B6,BS06,1,103
2,0222,0224,38,2,1,2,B8,BG08,1,102
1,0223,0260,38,1,1,2,B1,BS01,1,103
2,0223,0220,38,2,1,2,B5,BG05,1,103
2,0223,0223,38,2,3,2,BAX02,BSX02,4,103
3,0223,0260,38,3,1,3,B10,BG09,1,302
1,0224,0219,38,1,1,2,B6,BS06,1,103
2,0224,0214,38,2,1,2,B3,BG03,1,102
3,0224,0221,38,3,1,3,B13,BG12,1,302
1,0259,0215,38,1,1,2,B2,BS02,1,103
1,0259,0220,38,1,1,2,B5,BS05,1,103
1,0259,0224,38,1,1,2,B8,BS08,1,102
2,0259,0214,38,2,1,2,B3,BG03,1,102
2,0259,0215,38,2,1,2,B2,BG02,1,102
1,0260,0219,38,1,1,2,B6,BS06,1,103
2,0260,0215,38,2,1,2,B2,BG02,1,102
2,0261,0260,38,2,1,2,B1,BG01,1,103
